longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
8,Isaiah McKenzie,,0,11,2,2
,Dion Dawkins,,1,1,1,1
,Robert Foster,,0,0,0,1
2,Devin Singletary,,0,2,1,1
33,Dawson Knox,,0,33,1,4
46,Emmanuel Sanders,,0,61,3,6
23,Kyle Juszczyk,,0,23,1,2
0,Raheem Mostert,,0,0,0,1
36,George Kittle,,1,79,5,8
18,Kendrick Bourne,,0,29,2,3
25,Ross Dwelley,,0,25,1,1
18,Deebo Samuel,,0,31,4,6
29,Robert Woods,,0,117,8,11
16,Brandin Cooks,,1,39,4,6
0,Malcolm Brown,,0,0,0,1
0,Todd Gurley,,0,0,0,2
20,Tyler Higbee,,0,104,9,11
0,Gerald Everett,,0,0,0,1
22,Cooper Kupp,,1,31,4,4
24,Josh Reynolds,,0,32,2,3
5,Cordarrelle Patterson,,0,5,1,1
17,Allen Robinson,,0,53,6,12
13,JP Holtz,,0,13,1,1
12,Tarik Cohen,,0,25,3,4
11,Eric Saubert,,0,11,1,2
,Anthony Miller,,0,2,1,2
12,Javon Wims,,0,26,3,9
20,Jesper Horsted,,0,20,1,1
2,David Montgomery,,0,2,1,1
18,Spencer Ware,,0,22,2,3
13,Travis Kelce,,1,74,8,9
14,Damien Williams,,1,27,3,3
17,Sammy Watkins,,0,28,2,5
10,Blake Bell,,0,15,2,3
13,Demarcus Robinson,,0,13,1,2
19,Tyreek Hill,,0,72,5,5
7,Jeff Heuerman,,0,13,2,2
,Devontae Booker,,0,2,1,2
16,Tim Patrick,,0,48,5,6
6,Phillip Lindsay,,0,9,2,3
15,Courtland Sutton,,0,41,5,10
20,Dae Sean Hamilton,,1,65,6,6
7,Royce Freeman,,0,9,2,2
1,Andrew Beck,,0,1,1,1
9,Noah Fant,,0,10,2,2
12,Danny Amendola,,0,21,2,3
9,Logan Thomas,,0,17,2,3
12,Jesse James,,0,12,1,1
35,Kenny Golladay,,1,66,6,12
1,Kerryon Johnson,,0,1,1,1
0,Chris Lacy,,0,0,0,1
0,Travis Fulgham,,0,0,0,2
,Demetrius Harris,,1,1,1,3
22,Odell Beckham,,1,44,4,6
33,Jarvis Landry,,0,74,7,8
,Ricky Seals Jones,,0,23,1,2
12,Kareem Hunt,,0,33,4,4
,Dontrell Hilliard,,0,4,1,1
,Damion Ratley,,0,0,0,3
0,Nick Chubb,,0,0,0,1
,Kha Darel Hodge,,0,6,1,2
,Stephen Carlson,,0,7,1,1
,Mark Ingram,,1,36,2,2
,Willie Snead,,0,0,0,1
,Seth Roberts,,0,23,2,3
16,Nick Boyle,,0,24,3,4
,Gus Edwards,,0,7,1,1
39,Mark Andrews,,2,93,6,9
,Hayden Hurst,,0,9,1,3
14,Justice Hill,,0,32,3,4
,Marquise Brown,,0,6,1,2
,Miles Boykin,,0,8,1,1
4,Virgil Green,,0,4,1,1
20,Keenan Allen,,0,71,5,10
9,Melvin Gordon,,0,32,6,7
17,Hunter Henry,,0,45,5,7
23,Mike Williams,,0,51,3,4
17,Austin Ekeler,,0,58,5,6
10,Andre Patton,,0,18,2,2
6,Derek Carrier,,0,12,2,2
20,Darren Waller,,0,37,4,4
43,Tyrell Williams,,0,82,4,4
13,DeAndre Washington,,0,21,2,3
10,Jalen Richard,,0,18,4,4
7,Zay Jones,,0,14,3,3
56,Hunter Renfrow,,1,107,7,9
18,Dontrelle Inman,,0,18,1,2
11,TY Hilton,,0,26,3,4
11,Jack Doyle,,0,17,2,4
19,Ross Travis,,0,19,1,2
2,Marcus Johnson,,0,2,1,4
,Jacoby Brissett,,0,2,1,1
21,Mo Alie Cox,,0,21,1,1
6,Zach Pascal,,0,6,1,3
3,Marlon Mack,,0,6,2,2
2,Nyheim Hines,,0,2,1,1
28,Greg Olsen,,0,33,2,5
9,Chris Hogan,,0,16,2,3
19,Jarius Wright,,0,19,1,5
12,DeAndrew White,,0,12,1,3
13,Christian McCaffrey,,0,119,15,15
12,Curtis Samuel,,0,17,2,5
3,Brandon Zylstra,,0,3,1,1
7,Ian Thomas,,0,16,3,3
1,DJ Moore,,0,1,1,2
35,Albert Wilson,,0,79,7,7
,Allen Hurns,,0,41,2,2
,DeVante Parker,,1,111,5,15
,Clive Walford,,0,15,1,2
,Isaiah Ford,,0,68,5,6
,Durham Smythe,,0,18,2,2
,Mike Gesicki,,2,82,6,12
1,Christian Wilkins,,1,1,1,1
3,Myles Gaskin,,0,3,1,3
,Patrick Laird,,0,1,1,1
,Giovani Bernard,,0,12,2,3
,Tyler Eifert,1,1,57,4,8
,CJ Uzomah,,1,37,4,4
,Alex Erickson,,0,55,6,9
34,Tyler Boyd,,2,128,9,15
,John Ross,,0,84,6,13
,Joe Mixon,,0,23,2,2
10,Zach Ertz,,0,28,4,6
0,Josh Perkins,,0,0,0,2
6,Robert Davis,,0,6,1,1
38,Greg Ward,,0,71,4,5
22,Dallas Goedert,,1,91,9,12
7,Boston Scott,,0,7,6,6
29,Miles Sanders,,0,77,5,6
27,JJ Arcega Whiteside,,0,39,2,2
8,Jason Witten,,0,14,2,3
21,Randall Cobb,,0,73,5,7
5,Tavon Austin,,0,5,1,2
6,Amari Cooper,,0,24,4,12
11,Ezekiel Elliott,,0,37,7,7
14,Blake Jarwin,,0,14,1,1
0,Dalton Schultz,,0,0,0,1
41,Michael Gallup,,0,98,5,11
32,Julio Jones,,0,166,10,15
,Luke Stocker,,0,0,0,1
,Keith Smith,,0,13,1,1
16,Devonta Freeman,,1,74,9,11
,Justin Hardy,,0,0,0,1
31,Austin Hooper,,0,82,7,9
,Russell Gage,,0,49,5,6
,Cody Davis,,0,7,1,1
42,Chris Conley,,1,56,2,5
20,Seth DeValve,,0,45,3,6
,Keelan Cole,,0,23,1,2
,Dede Westbrook,,0,5,2,4
16,Leonard Fournette,,0,34,3,6
,DJ Chark,,0,18,2,7
5,Bilal Powell,,0,5,1,2
12,LeVeon Bell,,0,21,4,4
20,Jamison Crowder,,0,60,4,8
,Daniel Brown,,0,0,0,1
1,Ty Montgomery,,0,1,1,1
23,Robby Anderson,,1,32,2,4
14,Vyncint Smith,,0,32,3,4
32,Trevon Wesco,,0,32,1,1
9,Vance McDonald,,0,9,3,6
18,Nick Vannett,,0,18,1,1
14,Ju Ju Smith Schuster,,0,22,2,4
27,Jaylen Samuels,,0,32,4,6
6,Deon Cain,,0,10,2,2
13,James Washington,,0,41,5,8
29,Diontae Johnson,,1,81,8,9
17,Adrian Peterson,,0,19,2,2
14,Chris Thompson,,0,18,4,4
8,Jeremy Sprinkle,,0,14,2,3
,Cam Sims,,0,15,1,1
32,Steven Sims,,2,64,6,10
22,Hale Hentges,,1,28,2,2
22,Kelvin Harmon,,0,58,5,6
34,Terry McLaurin,,0,86,7,9
32,Golden Tate,,0,96,6,11
14,Cody Latimer,,1,44,5,7
23,Sterling Shepard,,1,76,6,6
11,DaMari Scott,,0,11,1,1
51,Saquon Barkley,,1,90,4,4
10,Kaden Smith,,2,35,6,8
0,Darius Slayton,,0,0,0,2
3,Nick Bellore,,1,3,1,1
12,Tyler Lockett,,0,12,1,8
20,Jacob Hollister,,0,64,5,6
21,David Moore,,0,21,1,2
20,Chris Carson,,0,20,1,1
23,Malik Turner,,0,23,1,3
10,Travis Homer,,0,26,6,8
0,DK Metcalf,,0,0,0,1
21,Larry Fitzgerald,,1,48,4,7
16,Charles Clay,,0,16,1,1
28,Maxx Williams,,0,36,2,2
11,Damiere Byrd,,0,11,1,1
4,David Johnson,,0,4,1,1
14,Pharoh Cooper,,0,14,2,2
9,Kenyan Drake,,0,18,3,4
,Darrell Daniels,,0,0,0,1
20,Dan Arnold,,0,20,1,3
0,Christian Kirk,,0,0,0,5
19,Dion Lewis,,0,19,1,2
10,MyCole Pruitt,,0,15,2,2
23,Kalif Raymond,,0,32,2,2
36,Tajae Sharpe,,2,69,5,6
0,Anthony Firkser,,0,0,0,1
41,Jonnu Smith,,1,63,3,4
22,Corey Davis,,0,40,3,4
0,Dalyn Dawkins,,0,0,0,1
0,Khari Blasingame,,0,0,0,1
34,AJ Brown,,0,34,1,2
0,Ted Ginn,,0,0,0,1
61,Jared Cook,,2,84,3,4
7,Latavius Murray,,0,11,2,3
26,Michael Thomas,,1,136,12,17
23,Taysom Hill,,0,21,2,2
4,Krishawn Hogan,,0,4,1,1
0,Justin Hardee,,0,0,0,1
14,Alvin Kamara,,0,30,6,7
13,Tre Quan Smith,,0,13,1,2
0,Deonte Harris,,0,0,1,1
7,Kyle Rudolph,,0,7,1,2
0,Kirk Cousins,,0,0,0,1
0,Adam Thielen,,0,0,0,4
28,Stefon Diggs,,1,57,3,5
10,Ameer Abdullah,,0,31,6,7
7,CJ Ham,,0,12,2,4
0,Laquon Treadwell,,0,0,0,1
5,Mike Boone,,0,5,1,1
5,Irv Smith,,0,4,2,3
6,Olabisi Johnson,,0,6,1,2
2,Marcedes Lewis,,0,2,1,1
16,Jimmy Graham,,0,16,1,1
18,Davante Adams,,0,116,13,16
0,Jake Kumerow,,0,0,0,1
6,Tyler Ervin,,0,6,1,1
0,Geronimo Allison,1,0,0,0,2
0,Danny Vitale,,0,0,0,1
3,Aaron Jones,,0,6,2,3
11,Jamaal Williams,,0,19,2,2
6,Marquez Valdes Scantling,,0,6,1,1
15,Allen Lazard,,0,45,5,9
0,Giovani Bernard,,0,0,0,1
25,Tyler Eifert,,0,34,2,2
,CJ Uzomah,,1,25,5,6
16,Alex Erickson,,0,16,1,4
,Tyler Boyd,,0,59,5,7
,Cethan Carter,,0,0,0,1
,John Ross,,0,42,2,5
14,Joe Mixon,,0,14,1,1
0,Demetrius Harris,,0,0,0,1
,Odell Beckham,,1,81,3,6
,Jarvis Landry,,1,82,2,6
,Kareem Hunt,,0,32,3,4
46,Damion Ratley,,1,64,2,3
1,Nick Chubb,,0,1,1,2
19,Kha Darel Hodge,,0,19,1,2
11,Frank Gore,,0,16,3,4
1,Senorise Perry,,0,1,1,1
13,TJ Yeldon,,0,24,3,4
5,Tyler Kroft,,0,5,1,4
41,Duke Williams,,0,108,6,12
12,Isaiah McKenzie,,0,7,2,5
,Robert Foster,,0,0,0,4
22,Tommy Sweeney,,0,76,5,5
15,LeVeon Bell,,0,36,5,5
21,Jamison Crowder,,1,66,8,10
24,Daniel Brown,,0,32,3,4
11,Robby Anderson,,0,18,3,7
11,Braxton Berrios,,0,11,1,2
16,Vyncint Smith,,0,36,3,4
0,Trevon Wesco,,0,0,0,1
9,Devontae Booker,,0,17,2,2
14,Tim Patrick,,0,14,1,2
,Phillip Lindsay,,0,0,0,1
19,Courtland Sutton,,0,52,4,8
17,Dae Sean Hamilton,,0,65,5,6
9,Troy Fumagalli,,0,9,1,2
8,Royce Freeman,,0,8,1,1
7,Andrew Beck,,1,8,2,2
4,Noah Fant,,0,4,1,2
4,Derek Carrier,,0,4,1,1
75,Darren Waller,,0,107,6,10
12,DeAndre Washington,,0,55,8,8
33,Jalen Richard,,0,39,2,2
16,Zay Jones,,0,21,2,2
17,Rico Gafford,,0,17,1,1
20,Marcell Ateman,,0,46,3,7
39,Hunter Renfrow,,1,102,6,9
2,Cameron Brate,,1,2,1,3
37,Breshad Perriman,,1,134,5,8
14,Peyton Barber,,0,25,2,4
3,Cyril Grayson,,0,3,1,1
17,Justin Watson,,0,27,2,4
0,Tanner Hudson,,0,0,0,1
11,Ronald Jones,,0,10,2,2
29,Julio Jones,,0,78,7,13
10,Luke Stocker,,0,10,1,1
0,Keith Smith,,0,0,0,1
11,Devonta Freeman,,0,15,2,4
21,Justin Hardy,,0,40,3,3
35,Ty Sambrailo,,1,35,1,1
12,Austin Hooper,,0,45,7,9
,Christian Blake,,0,0,0,2
13,Russell Gage,,0,68,7,13
11,Olamide Zaccheaus,,0,22,2,2
11,Travis Kelce,,0,24,3,5
13,Damien Williams,,0,30,4,7
8,Sammy Watkins,,0,8,1,2
1,Blake Bell,,0,1,1,2
24,Demarcus Robinson,,1,24,1,2
47,Tyreek Hill,,0,61,4,5
30,Mecole Hardman,,0,30,1,1
-4,Darwin Thompson,,0,-4,1,1
0,Virgil Green,,0,0,0,1
13,Keenan Allen,,1,82,9,10
23,Melvin Gordon,,0,76,6,7
19,Hunter Henry,,1,42,5,6
22,Mike Williams,,0,38,2,5
14,Austin Ekeler,,0,43,9,11
0,Andre Patton,,0,0,0,3
0,Jason Moore,,0,0,0,1
9,Jason Witten,,0,24,4,4
32,Randall Cobb,,0,81,5,6
1,Tavon Austin,,0,1,1,2
48,Amari Cooper,,0,92,4,5
13,Ezekiel Elliott,,1,2,3,5
,Blake Jarwin,,0,0,0,1
45,Michael Gallup,,3,98,5,7
5,Tony Pollard,,0,5,1,2
0,Adrian Peterson,,0,0,1,4
0,Chris Thompson,,0,0,1,3
8,Jeremy Sprinkle,,0,18,3,6
12,Cam Sims,,0,12,1,2
65,Steven Sims,,1,81,5,8
24,Hale Hentges,,0,62,4,7
25,Kelvin Harmon,,0,33,3,5
20,Golden Tate,,1,68,5,8
9,Cody Latimer,,0,12,2,3
9,Javorius Allen,,0,9,1,2
17,Sterling Shepard,,0,39,5,10
9,Saquon Barkley,,0,25,3,4
25,Kaden Smith,,0,98,8,11
33,Darius Slayton,,0,50,4,9
24,Josh Perkins,,1,50,4,6
0,Robert Davis,,0,0,0,2
15,Greg Ward,,0,43,6,7
28,Dallas Goedert,,0,65,4,10
39,Boston Scott,,0,84,4,6
41,Deontay Burnett,,0,48,2,4
4,Miles Sanders,,0,-1,3,5
,Chris Conley,,0,38,3,6
,Seth DeValve,,0,4,1,1
,Keelan Cole,,1,67,3,4
18,Dede Westbrook,,1,72,7,8
,DJ Chark,,0,34,4,5
,Devine Ozigbo,,0,23,3,5
24,Ryquell Armstead,,1,52,5,9
,Charles Jones,,0,5,1,1
,Dontrelle Inman,,0,6,1,3
33,TY Hilton,,0,72,3,3
,Jack Doyle,,0,6,1,4
16,Marcus Johnson,,0,31,2,4
,Mo Alie Cox,,0,15,1,1
,Zach Pascal,,0,10,1,3
,Marlon Mack,,0,0,0,1
9,Nyheim Hines,,0,22,3,5
9,Danny Amendola,,0,16,2,4
15,Logan Thomas,,0,15,1,3
7,Jesse James,,0,5,2,3
4,JD McKissic,,0,4,1,2
-2,Jamal Agnew,,0,-2,1,2
42,Kenny Golladay,,0,72,3,4
7,Chris Lacy,,0,12,2,7
19,David Blough,,1,19,1,1
0,Ty Johnson,,0,0,0,2
0,Travis Fulgham,,0,0,0,1
12,Marcedes Lewis,,0,12,1,1
20,Jimmy Graham,,0,49,4,7
33,Davante Adams,,1,93,7,13
7,Jake Kumerow,,0,7,1,2
5,Tyler Ervin,,0,5,1,3
7,Geronimo Allison,,0,17,3,4
31,Aaron Jones,,0,43,2,6
9,Robert Tonyan,,0,9,2,3
11,Marquez Valdes Scantling,,0,19,2,7
28,Allen Lazard,,1,69,4,8
9,Greg Olsen,,0,12,2,6
9,Chris Hogan,,0,14,2,4
6,Jarius Wright,,0,10,2,5
18,DeAndrew White,,0,31,2,5
28,Christian McCaffrey,,0,72,7,10
11,Curtis Samuel,,0,13,2,4
40,Brandon Zylstra,,0,96,6,8
12,Ian Thomas,,0,12,1,5
32,Reggie Bonnafon,,0,39,2,2
10,Ted Ginn,,0,10,1,2
23,Jared Cook,,1,44,2,2
16,Josh Hill,,0,35,3,5
14,Latavius Murray,,0,14,1,1
14,Michael Thomas,,0,37,4,9
45,Taysom Hill,,1,45,1,1
8,Ricky Ortiz,,0,8,1,1
15,Alvin Kamara,,0,18,2,3
32,Tre Quan Smith,,1,56,5,5
,Benjamin Watson,,0,4,1,1
,Julian Edelman,,0,26,3,7
,Mohamed Sanu,,0,35,3,5
6,Rex Burkhead,,0,6,1,1
,James White,,1,33,3,3
,Phillip Dorsett,,0,50,1,4
38,Elandon Roberts,,1,38,1,1
,N Keal Harry,,0,29,3,7
0,Deon Lacey,,0,0,0,1
,Albert Wilson,,0,59,5,8
28,DeVante Parker,,0,137,8,11
,Isaiah Ford,,0,54,7,9
8,Durham Smythe,,0,8,1,3
,Mike Gesicki,,1,34,4,7
,Patrick Laird,,0,48,4,5
37,Robert Woods,,1,67,7,12
22,Brandin Cooks,,0,40,3,5
6,Malcolm Brown,,0,6,1,1
14,Todd Gurley,,0,21,2,2
22,Tyler Higbee,,1,84,8,12
2,Johnny Mundt,,0,2,1,1
24,Cooper Kupp,,1,99,7,10
,Josh Reynolds,,0,0,0,1
23,Larry Fitzgerald,,0,45,4,7
23,Maxx Williams,,0,23,1,1
33,Damiere Byrd,,1,74,7,8
24,Pharoh Cooper,,0,24,1,2
11,Kenyan Drake,,0,23,3,4
37,Dan Arnold,,1,76,4,6
16,Christian Kirk,,0,60,7,10
,Willie Snead,,0,22,3,4
,Seth Roberts,,0,0,0,1
6,Nick Boyle,,0,6,1,2
,Gus Edwards,,0,2,1,2
,Jaleel Scott,,0,6,1,3
,Hayden Hurst,,0,35,2,2
,Justice Hill,,0,10,1,2
,Marquise Brown,,0,15,2,2
0,Miles Boykin,,0,0,0,2
,Vance McDonald,,0,19,2,2
,Ju Ju Smith Schuster,,0,6,2,6
,Jaylen Samuels,,0,16,1,2
,James Washington,,0,0,0,3
21,Diontae Johnson,,0,54,4,7
,Jaron Brown,,0,0,0,2
14,Tyler Lockett,,1,51,6,7
9,Jacob Hollister,,0,25,4,8
17,David Moore,,0,30,2,2
5,Tyrone Swoopes,,0,5,1,1
11,Travis Homer,,0,30,5,5
11,John Ursua,,0,11,1,1
24,DK Metcalf,,1,81,6,12
12,Emmanuel Sanders,,0,25,3,4
49,Kyle Juszczyk,,0,49,1,1
16,Raheem Mostert,,0,16,1,2
7,Tevin Coleman,,0,7,1,2
26,George Kittle,,0,86,7,7
0,Matt Breida,,0,0,0,1
30,Deebo Samuel,,0,102,5,5
9,Taiwan Jones,,0,9,1,1
21,DeAndre Carter,,0,65,6,7
14,Duke Johnson,,0,45,5,6
21,Steven Mitchell,,0,37,2,5
20,Jordan Akins,,0,54,5,7
7,Keke Coutee,,0,7,1,3
8,Jordan Thomas,,0,8,1,3
12,MyCole Pruitt,,1,13,2,2
13,Tajae Sharpe,,0,13,1,2
5,Anthony Firkser,,0,5,1,2
16,Corey Davis,,0,44,4,5
16,Rashard Davis,,0,16,1,1
7,Khari Blasingame,,0,7,1,1
51,AJ Brown,,1,124,4,8
7,Ameer Abdullah,,0,14,3,4
0,CJ Ham,,0,0,0,1
,Laquon Treadwell,,0,0,0,2
7,Mike Boone,,0,12,2,3
9,Tyler Conklin,,0,9,1,1
11,Irv Smith,,0,11,1,2
14,Olabisi Johnson,,0,34,3,4
35,Alexander Hollins,,0,46,2,3
18,Allen Robinson,,0,71,9,12
12,Tarik Cohen,,0,44,9,10
10,Eric Saubert,,0,10,1,1
5,Anthony Miller,,0,5,1,1
17,Javon Wims,,0,23,3,7
32,Riley Ridley,,0,54,3,4
34,Taiwan Jones,,0,34,1,1
14,Darren Fells,,0,37,4,5
20,Kenny Stills,,0,46,4,5
41,DeAndre Hopkins,1,0,90,6,8
5,Carlos Hyde,,1,5,1,1
5,DeAndre Carter,,0,5,1,2
18,Duke Johnson,,0,30,3,3
,Frank Gore,,0,0,0,1
8,Lee Smith,,0,8,1,1
0,Patrick DiMarco,,0,0,0,1
21,Cole Beasley,,0,44,4,5
28,John Brown,,0,50,4,8
,Tyler Kroft,,0,0,0,2
20,Duke Williams,,0,49,4,10
10,Isaiah McKenzie,,0,23,4,5
16,Josh Allen,,1,16,1,1
38,Devin Singletary,,0,76,6,7
14,Dawson Knox,,0,14,1,2
21,Benjamin Watson,,0,38,3,4
20,Julian Edelman,,0,30,3,5
,Mohamed Sanu,,0,11,1,5
12,Rex Burkhead,,0,32,3,3
29,James White,,0,62,5,5
,Phillip Dorsett,,0,6,1,4
7,Sony Michel,,0,9,2,2
14,N Keal Harry,,0,21,2,7
8,Dion Lewis,,0,8,1,1
4,MyCole Pruitt,,0,4,2,2
22,Derrick Henry,,0,22,1,1
6,Tajae Sharpe,,0,6,1,3
12,Anthony Firkser,,1,23,2,3
9,Jonnu Smith,,0,9,1,2
,Corey Davis,,0,0,0,2
4,AJ Brown,,0,4,1,1
18,Ted Ginn,,0,18,1,2
14,Jared Cook,,0,54,5,5
2,Josh Hill,,0,3,2,3
4,Latavius Murray,,0,4,1,2
20,Michael Thomas,,0,70,7,8
20,Taysom Hill,,1,25,2,2
9,Alvin Kamara,,0,34,8,9
,Tre Quan Smith,,0,0,0,1
50,Deonte Harris,,0,50,1,1
13,Kyle Rudolph,,1,31,4,7
43,Adam Thielen,,0,129,7,9
10,Stefon Diggs,,0,19,2,3
19,Dalvin Cook,,0,36,3,5
0,Tyler Conklin,,0,0,0,1
10,Alexander Mattison,,0,10,1,2
9,Olabisi Johnson,,0,17,2,3
0,Alexander Hollins,,0,0,0,1
32,Zach Ertz,,0,44,2,4
16,Greg Ward,,0,24,3,4
17,Dallas Goedert,,0,73,7,8
21,Boston Scott,,0,23,3,3
5,Deontay Burnett,,0,5,1,1
7,Miles Sanders,,0,8,3,5
20,Marshawn Lynch,,0,25,2,3
29,Tyler Lockett,,0,62,4,8
9,Jacob Hollister,,0,16,2,4
38,David Moore,,0,57,2,4
5,Travis Homer,,0,5,1,1
53,DK Metcalf,,1,160,7,9
22,Emmanuel Sanders,,0,33,2,2
11,George Kittle,,0,16,3,5
21,Kendrick Bourne,,1,40,3,5
18,Deebo Samuel,,0,42,3,6
3,Kyle Rudolph,,0,4,2,3
17,Adam Thielen,,0,50,5,7
41,Stefon Diggs,,1,57,2,5
,Ameer Abdullah,,0,7,1,1
4,Dalvin Cook,,0,8,6,8
5,Tyler Conklin,,0,5,1,1
21,Irv Smith,,0,39,3,3
,Garrett Bradbury,,0,2,1,1
,Mark Ingram,,0,9,1,2
,Willie Snead,,0,56,6,8
,Seth Roberts,,0,30,2,4
,Nick Boyle,,0,0,0,2
0,Chris Moore,,0,0,0,1
,Mark Andrews,,0,39,4,7
,Hayden Hurst,,1,53,4,6
,Justice Hill,,0,26,4,5
38,Marquise Brown,,0,126,7,11
,Miles Boykin,,0,26,3,7
,MyCole Pruitt,,0,15,1,1
,Darius Jennings,,0,0,0,1
,Kalif Raymond,,1,45,1,1
8,Derrick Henry,,0,7,2,2
,Tajae Sharpe,,0,0,0,2
12,Jonnu Smith,,1,12,2,3
,Corey Davis,,1,3,1,2
,AJ Brown,,0,9,1,3
28,Travis Kelce,,3,134,10,12
17,Damien Williams,,1,21,2,6
48,Sammy Watkins,,0,76,2,2
8,Blake Bell,,1,15,2,2
4,Demarcus Robinson,,0,4,1,4
20,Tyreek Hill,,0,41,3,4
11,Deon Yelder,,0,11,1,1
13,Mecole Hardman,,0,19,2,4
14,Taiwan Jones,,0,14,1,1
9,Darren Fells,,1,22,3,7
54,Kenny Stills,,1,80,3,6
38,DeAndre Hopkins,,0,118,9,14
10,Carlos Hyde,,0,18,3,4
17,DeAndre Carter,,0,17,1,1
9,Duke Johnson,,0,23,5,8
39,Will Fuller,,0,89,5,8
7,Jordan Thomas,,0,7,1,1
27,Jimmy Graham,,0,49,3,4
40,Davante Adams,,2,160,8,11
0,Jake Kumerow,,0,0,0,1
11,Geronimo Allison,,0,11,1,1
4,Aaron Jones,,0,4,1,2
9,Jamaal Williams,,0,9,1,1
8,Marquez Valdes Scantling,,0,8,1,1
,Jace Sternberger,,0,2,1,1
8,Luke Willson,,0,8,1,1
31,Tyler Lockett,,1,136,9,10
19,Jacob Hollister,,0,47,5,6
0,Malik Turner,,0,0,0,3
16,Travis Homer,,0,27,2,3
24,DK Metcalf,,0,59,4,5
0,Anthony Sherman,,0,0,0,1
18,Travis Kelce,,0,30,3,4
17,Damien Williams,,0,44,5,6
60,Sammy Watkins,,1,114,7,10
24,Demarcus Robinson,,0,31,2,2
26,Tyreek Hill,,2,67,5,7
8,Mecole Hardman,,0,8,1,1
0,Darwin Thompson,,0,0,0,1
6,Dion Lewis,,0,6,1,1
,Dennis Kelly,,1,1,1,1
9,MyCole Pruitt,,0,9,1,1
9,Adam Humphries,,0,25,4,5
-2,Derrick Henry,,0,-8,2,2
0,Tajae Sharpe,,0,0,0,1
22,Anthony Firkser,,1,22,1,2
22,Jonnu Smith,,0,38,3,4
22,Corey Davis,,0,65,5,8
28,Amani Hooker,,0,28,1,1
37,AJ Brown,,0,51,3,6
0,Emmanuel Sanders,,0,0,0,1
10,Raheem Mostert,,0,6,2,2
19,George Kittle,,0,19,1,1
6,Kendrick Bourne,,0,6,1,1
30,Deebo Samuel,,0,46,2,3
11,Marcedes Lewis,,0,14,2,2
42,Jimmy Graham,,0,59,4,5
65,Davante Adams,,0,138,9,11
,Jake Kumerow,,0,23,1,1
7,Tyler Ervin,,0,7,1,1
,Geronimo Allison,,0,8,2,3
9,Aaron Jones,,1,27,5,5
2,Jamaal Williams,,0,1,2,3
19,Allen Lazard,,0,36,3,4
8,Jace Sternberger,,1,13,2,2
11,Travis Kelce,,1,43,6,6
13,Damien Williams,,1,29,4,8
38,Sammy Watkins,,0,98,5,6
9,Blake Bell,,0,9,1,1
44,Tyreek Hill,,0,105,9,16
2,Mecole Hardman,,0,2,1,1
0,Darwin Thompson,,0,0,0,1
18,Emmanuel Sanders,,0,38,3,5
15,Kyle Juszczyk,,1,39,3,3
2,Raheem Mostert,,0,2,1,1
3,Tevin Coleman,,0,3,1,1
12,George Kittle,,0,36,4,7
26,Kendrick Bourne,,0,42,2,4
20,Jeff Wilson,,0,20,1,1
16,Deebo Samuel,,0,39,5,9
